_id,address,cinema_id,gmap_data,location,name,phone,url,lat,long
88,高雄市三民區十全一路161號,88,"{'results': [{'address_components': [{'long_name': '161', 'short_name': '161', 'types': ['street_number']}, {'long_name': 'Shiquan 1st Road', 'short_name': 'Shiquan 1st Road', 'types': ['route']}, {'long_name': 'Sanmin District', 'short_name': 'Sanmin District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '807', 'short_name': '807', 'types': ['postal_code']}], 'formatted_address': 'No. 161, Shiquan 1st Road, Sanmin District, Kaohsiung City, Taiwan 807', 'geometry': {'location': {'lat': 22.6448345, 'lng': 120.3094393}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.6461834802915, 'lng': 120.3107882802915}, 'southwest': {'lat': 22.64348551970849, 'lng': 120.3080903197085}}}, 'place_id': 'ChIJK-Fy3O8EbjQR6oJfKkqUv-g', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.3094393, 22.6448345]}",喜滿客美奇萊影城,07-3210663,https://tw.movies.yahoo.com/theater_result.html/id=88,120.3094393,120.3094393
89,高雄市苓雅區三多四路123號,89,"{'results': [{'address_components': [{'long_name': '123', 'short_name': '123', 'types': ['street_number']}, {'long_name': 'Sanduo 4th Road', 'short_name': 'Sanduo 4th Road', 'types': ['route']}, {'long_name': 'Lingya District', 'short_name': 'Lingya District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '802', 'short_name': '802', 'types': ['postal_code']}], 'formatted_address': 'No. 123, Sanduo 4th Road, Lingya District, Kaohsiung City, Taiwan 802', 'geometry': {'location': {'lat': 22.612034, 'lng': 120.2992658}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.6133829802915, 'lng': 120.3006147802915}, 'southwest': {'lat': 22.61068501970849, 'lng': 120.2979168197085}}}, 'place_id': 'ChIJf9MHPH8DbjQRnhY4Fry6-9A', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.2992658, 22.612034]}",三多數位3D影城,07-3346285,https://tw.movies.yahoo.com/theater_result.html/id=89,120.2992658,120.2992658
93,高雄市新興區仁智街287號,93,"{'results': [{'address_components': [{'long_name': '287', 'short_name': '287', 'types': ['street_number']}, {'long_name': 'Renzhi Street', 'short_name': 'Renzhi Street', 'types': ['route']}, {'long_name': 'Xinxing District', 'short_name': 'Xinxing District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '800', 'short_name': '800', 'types': ['postal_code']}], 'formatted_address': 'No. 287, Renzhi Street, Xinxing District, Kaohsiung City, Taiwan 800', 'geometry': {'location': {'lat': 22.6228892, 'lng': 120.3018672}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.6242381802915, 'lng': 120.3032161802915}, 'southwest': {'lat': 22.6215402197085, 'lng': 120.3005182197085}}}, 'place_id': 'ChIJ7-J2k4YEbjQRecWziIWZqT8', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.3018672, 22.6228892]}",奧斯卡3D數位影城,07-2412128,https://tw.movies.yahoo.com/theater_result.html/id=93,120.3018672,120.3018672
94,高雄縣岡山鎮壽天路103號之10,94,"{'results': [{'address_components': [{'long_name': '103', 'short_name': '103', 'types': ['street_number']}, {'long_name': 'Shoutian Road', 'short_name': 'Shoutian Road', 'types': ['route']}, {'long_name': 'Gangshan District', 'short_name': 'Gangshan District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '820', 'short_name': '820', 'types': ['postal_code']}], 'formatted_address': 'No. 103, Shoutian Road, Gangshan District, Kaohsiung City, Taiwan 820', 'geometry': {'location': {'lat': 22.794795, 'lng': 120.291715}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.7961439802915, 'lng': 120.2930639802915}, 'southwest': {'lat': 22.7934460197085, 'lng': 120.2903660197085}}}, 'place_id': 'ChIJK78W_isMbjQR2K7U-giDXe4', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.291715, 22.794795]}",岡山統一戲院,07-6223300,https://tw.movies.yahoo.com/theater_result.html/id=94,120.291715,120.291715
113,高雄市前鎮區中華5路789號8樓,113,"{'results': [{'address_components': [{'long_name': '789', 'short_name': '789', 'types': ['street_number']}, {'long_name': 'Zhonghua 5th Road', 'short_name': 'Zhonghua 5th Road', 'types': ['route']}, {'long_name': 'Qianzhen District', 'short_name': 'Qianzhen District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '806', 'short_name': '806', 'types': ['postal_code']}], 'formatted_address': 'No. 789, Zhonghua 5th Road, Qianzhen District, Kaohsiung City, Taiwan 806', 'geometry': {'bounds': {'northeast': {'lat': 22.5959371, 'lng': 120.3086295}, 'southwest': {'lat': 22.5959313, 'lng': 120.3086118}}, 'location': {'lat': 22.5959371, 'lng': 120.3086295}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 22.5972831802915, 'lng': 120.3099696302915}, 'southwest': {'lat': 22.5945852197085, 'lng': 120.3072716697085}}}, 'partial_match': True, 'place_id': 'Ei04MDblj7DngaPpq5jpm4TluILliY3pjq7ljYDkuK3oj6_kupTot683ODnomZ8', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.3086295, 22.5959371]}",喜滿客夢時代影城,07-9702001,https://tw.movies.yahoo.com/theater_result.html/id=113,120.3086295,120.3086295
119,高雄縣大樹鄉學城路一段12號3樓,119,"{'results': [{'address_components': [{'long_name': '12', 'short_name': '12', 'types': ['street_number']}, {'long_name': 'Section 1, Xuecheng Road', 'short_name': 'Section 1, Xuecheng Road', 'types': ['route']}, {'long_name': 'Dashu District', 'short_name': 'Dashu District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '840', 'short_name': '840', 'types': ['postal_code']}], 'formatted_address': 'No. 12, Section 1, Xuecheng Road, Dashu District, Kaohsiung City, Taiwan 840', 'geometry': {'location': {'lat': 22.7303876, 'lng': 120.402402}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.7317365802915, 'lng': 120.4037509802915}, 'southwest': {'lat': 22.7290386197085, 'lng': 120.4010530197085}}}, 'place_id': 'ChIJZaFkPxsRbjQR0INXwsrJQ0U', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.402402, 22.7303876]}",國賓影城(高雄義大世界),07-6568368,https://tw.movies.yahoo.com/theater_result.html/id=119,120.402402,120.402402
184,高雄市前鎮區忠勤路8號,184,"{'results': [{'address_components': [{'long_name': '8', 'short_name': '8', 'types': ['street_number']}, {'long_name': 'Zhongqin Road', 'short_name': 'Zhongqin Road', 'types': ['route']}, {'long_name': 'Qianzhen District', 'short_name': 'Qianzhen District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '806', 'short_name': '806', 'types': ['postal_code']}], 'formatted_address': 'No. 8, Zhongqin Road, Qianzhen District, Kaohsiung City, Taiwan 806', 'geometry': {'location': {'lat': 22.6038518, 'lng': 120.3027807}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.6052007802915, 'lng': 120.3041296802915}, 'southwest': {'lat': 22.60250281970849, 'lng': 120.3014317197085}}}, 'place_id': 'ChIJm1_DrnADbjQRcHSG3wkTEQk', 'types': ['establishment', 'movie_theater', 'point_of_interest']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.3027807, 22.6038518]}",MLD影城,07-5365388,https://tw.movies.yahoo.com/theater_result.html/id=184,120.3027807,120.3027807
187,高雄市鹽埕區大勇路5-1號 (駁二藝術特區C1&C2倉庫),187,"{'results': [{'address_components': [{'long_name': '5-1, 5-2', 'short_name': '5-1, 5-2', 'types': ['street_number']}, {'long_name': 'Dayong Road', 'short_name': 'Dayong Road', 'types': ['route']}, {'long_name': 'Yancheng District', 'short_name': 'Yancheng District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '80343', 'short_name': '80343', 'types': ['postal_code']}], 'formatted_address': 'No. 5-1, 5-2, Dayong Road, Yancheng District, Kaohsiung City, Taiwan 80343', 'geometry': {'location': {'lat': 22.620581, 'lng': 120.281667}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.6219299802915, 'lng': 120.2830159802915}, 'southwest': {'lat': 22.6192320197085, 'lng': 120.2803180197085}}}, 'place_id': 'ChIJLfP_F3YEbjQRt07QFj6QeGg', 'types': ['establishment', 'movie_theater', 'point_of_interest']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.281667, 22.620581]}",in89駁二電影院,07-9766088,https://tw.movies.yahoo.com/theater_result.html/id=187,120.281667,120.281667
192,高雄市前鎮區中山四路100號3樓(大魯閣草衙道),192,"{'results': [{'address_components': [{'long_name': '1-1', 'short_name': '1-1', 'types': ['street_number']}, {'long_name': ""Zhong'an Road"", 'short_name': ""Zhong'an Road"", 'types': ['route']}, {'long_name': 'Qianzhen District', 'short_name': 'Qianzhen District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kaohsiung City', 'short_name': 'Kaohsiung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '806', 'short_name': '806', 'types': ['postal_code']}], 'formatted_address': ""No. 1-1, Zhong'an Road, Qianzhen District, Kaohsiung City, Taiwan 806"", 'geometry': {'location': {'lat': 22.5824467, 'lng': 120.3291838}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.5837956802915, 'lng': 120.3305327802915}, 'southwest': {'lat': 22.5810977197085, 'lng': 120.3278348197085}}}, 'place_id': 'ChIJBdXrqYAEbjQRce0nSJTnMgk', 'types': ['establishment', 'point_of_interest', 'shopping_mall']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.3291838, 22.5824467]}",國賓影城(大魯閣草衙道),07-7933611,https://tw.movies.yahoo.com/theater_result.html/id=192,120.3291838,120.3291838
70,宜蘭縣宜蘭市舊城東路50號7樓,70,"{'results': [{'address_components': [{'long_name': '50', 'short_name': '50', 'types': ['street_number']}, {'long_name': 'Jiucheng East Road', 'short_name': 'Jiucheng East Road', 'types': ['route']}, {'long_name': 'Yilan City', 'short_name': 'Yilan City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Yilan County', 'short_name': 'Yilan County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '260', 'short_name': '260', 'types': ['postal_code']}], 'formatted_address': 'No. 50, Jiucheng East Road, Yilan City, Yilan County, Taiwan 260', 'geometry': {'location': {'lat': 24.7577933, 'lng': 121.7566035}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.7591422802915, 'lng': 121.7579524802915}, 'southwest': {'lat': 24.7564443197085, 'lng': 121.7552545197085}}}, 'place_id': 'ChIJVTZFfdrkZzQRW_elEgMSU7s', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.7566035, 24.7577933]}",友愛影城,039-315035,https://tw.movies.yahoo.com/theater_result.html/id=70,121.7566035,121.7566035
71,宜蘭縣羅東鎮中山西街17號之1,71,"{'results': [{'address_components': [{'long_name': '17', 'short_name': '17', 'types': ['street_number']}, {'long_name': 'Zhongshan West Street', 'short_name': 'Zhongshan West Street', 'types': ['route']}, {'long_name': 'Luodong Township', 'short_name': 'Luodong Township', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Yilan County', 'short_name': 'Yilan County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '265', 'short_name': '265', 'types': ['postal_code']}], 'formatted_address': 'No. 17, Zhongshan West Street, Luodong Township, Yilan County, Taiwan 265', 'geometry': {'location': {'lat': 24.6746021, 'lng': 121.769847}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.6759510802915, 'lng': 121.7711959802915}, 'southwest': {'lat': 24.67325311970849, 'lng': 121.7684980197085}}}, 'place_id': 'ChIJJexqE3zmZzQRKb0IwXBT5NQ', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.769847, 24.6746021]}",日新戲院,039-542835,https://tw.movies.yahoo.com/theater_result.html/id=71,121.769847,121.769847
175,宜蘭縣宜蘭市民權路二段38巷2號 新月廣場3F,175,"{'results': [{'address_components': [{'long_name': '6', 'short_name': '6', 'types': ['street_number']}, {'long_name': '民權路二段38巷', 'short_name': '民權路二段38巷', 'types': ['route']}, {'long_name': 'Yilan City', 'short_name': 'Yilan City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Yilan County', 'short_name': 'Yilan County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '260', 'short_name': '260', 'types': ['postal_code']}], 'formatted_address': '260, Taiwan, Yilan County, Yilan City, 民權路二段38巷6號', 'geometry': {'location': {'lat': 24.7545016, 'lng': 121.751163}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.7558505802915, 'lng': 121.7525119802915}, 'southwest': {'lat': 24.75315261970849, 'lng': 121.7498140197085}}}, 'place_id': 'ChIJ0329ZMPkZzQRkWmwAe_i0Ss', 'types': ['establishment', 'food', 'point_of_interest', 'restaurant', 'shopping_mall']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.751163, 24.7545016]}",新月豪華影城,03-9328833,https://tw.movies.yahoo.com/theater_result.html/id=175,121.751163,121.751163
73,花蓮縣花蓮市國聯五路69號,73,"{'results': [{'address_components': [{'long_name': '69', 'short_name': '69', 'types': ['street_number']}, {'long_name': 'Guolian 5th Road', 'short_name': 'Guolian 5th Road', 'types': ['route']}, {'long_name': 'Hualien City', 'short_name': 'Hualien City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Hualien County', 'short_name': 'Hualien County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '970', 'short_name': '970', 'types': ['postal_code']}], 'formatted_address': 'No. 69, Guolian 5th Road, Hualien City, Hualien County, Taiwan 970', 'geometry': {'location': {'lat': 23.9907537, 'lng': 121.6053563}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 23.9921026802915, 'lng': 121.6067052802915}, 'southwest': {'lat': 23.9894047197085, 'lng': 121.6040073197085}}}, 'place_id': 'ChIJxeDBILafaDQRrE4DAnmrCCE', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.6053563, 23.9907537]}",花蓮秀泰影城,03-8337118,https://tw.movies.yahoo.com/theater_result.html/id=73,121.6053563,121.6053563
167,台東縣台東市鐵花里5鄰新生路93號,167,"{'results': [{'address_components': [{'long_name': '93', 'short_name': '93', 'types': ['street_number']}, {'long_name': 'Xinsheng Road', 'short_name': 'Xinsheng Road', 'types': ['route']}, {'long_name': 'Taitung City', 'short_name': 'Taitung City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taitung County', 'short_name': 'Taitung County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '950', 'short_name': '950', 'types': ['postal_code']}], 'formatted_address': 'No. 93, Xinsheng Road, Taitung City, Taitung County, Taiwan 950', 'geometry': {'bounds': {'northeast': {'lat': 22.7522894, 'lng': 121.1485105}, 'southwest': {'lat': 22.7522765, 'lng': 121.148498}}, 'location': {'lat': 22.7522894, 'lng': 121.1485105}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 22.7536319302915, 'lng': 121.1498532302915}, 'southwest': {'lat': 22.7509339697085, 'lng': 121.1471552697085}}}, 'place_id': 'Eik5NTDlj7DngaPlj7DmnbHnuKPlj7DmnbHluILmlrDnlJ_ot685M-iZnw', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [121.1485105, 22.7522894]}",台東秀泰影城,089-320-388,https://tw.movies.yahoo.com/theater_result.html/id=167,121.1485105,121.1485105
120,屏東市民生路248號3、4樓,120,"{'results': [{'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Minsheng Road', 'short_name': 'Minsheng Road', 'types': ['route']}, {'long_name': 'Pingtung City', 'short_name': 'Pingtung City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Pingtung County', 'short_name': 'Pingtung County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '900', 'short_name': '900', 'types': ['postal_code']}], 'formatted_address': 'No. 3, Minsheng Road, Pingtung City, Pingtung County, Taiwan 900', 'geometry': {'location': {'lat': 22.6607556, 'lng': 120.5095785}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.6621045802915, 'lng': 120.5109274802915}, 'southwest': {'lat': 22.65940661970849, 'lng': 120.5082295197085}}}, 'partial_match': True, 'place_id': 'ChIJPbhzzvUXbjQRFH2VDSU5uPQ', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.5095785, 22.6607556]}",中影屏東影城,"08-7322043, 08-7331865",https://tw.movies.yahoo.com/theater_result.html/id=120,120.5095785,120.5095785
153,屏東市仁愛路90號6、7樓,153,"{'results': [{'address_components': [{'long_name': '90', 'short_name': '90', 'types': ['street_number']}, {'long_name': ""Ren'ai Road"", 'short_name': ""Ren'ai Road"", 'types': ['route']}, {'long_name': 'Pingtung City', 'short_name': 'Pingtung City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Pingtung County', 'short_name': 'Pingtung County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '900', 'short_name': '900', 'types': ['postal_code']}], 'formatted_address': ""No. 90, Ren'ai Road, Pingtung City, Pingtung County, Taiwan 900"", 'geometry': {'location': {'lat': 22.6732667, 'lng': 120.4934017}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 22.6746156802915, 'lng': 120.4947506802915}, 'southwest': {'lat': 22.6719177197085, 'lng': 120.4920527197085}}}, 'partial_match': True, 'place_id': 'ChIJLW0uCJAXbjQR07g0JuMrwS4', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.4934017, 22.6732667]}",國賓屏東環球影城,08-7662128,https://tw.movies.yahoo.com/theater_result.html/id=153,120.4934017,120.4934017
172,金門縣金湖鎮太湖路二段198號6樓,172,"{'results': [{'address_components': [{'long_name': '198', 'short_name': '198', 'types': ['street_number']}, {'long_name': '太湖路二段', 'short_name': '太湖路二段', 'types': ['route']}, {'long_name': 'Jincheng Township', 'short_name': 'Jincheng Township', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kinmen County', 'short_name': 'Kinmen County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': '891', 'short_name': '891', 'types': ['postal_code']}], 'formatted_address': '891, Kinmen County, Jincheng Township, 太湖路二段198號', 'geometry': {'location': {'lat': 24.4389565, 'lng': 118.4188311}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.4403054802915, 'lng': 118.4201800802915}, 'southwest': {'lat': 24.4376075197085, 'lng': 118.4174821197085}}}, 'place_id': 'ChIJSQmFX3tdbDQRBjRc2mqrrQU', 'types': ['establishment', 'movie_theater', 'point_of_interest']}, {'address_components': [{'long_name': '218', 'short_name': '218', 'types': ['street_number']}, {'long_name': '太湖路二段', 'short_name': '太湖路二段', 'types': ['route']}, {'long_name': 'Jinhu Township', 'short_name': 'Jinhu Township', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kinmen County', 'short_name': 'Kinmen County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': '891', 'short_name': '891', 'types': ['postal_code']}], 'formatted_address': '891, Kinmen County, Jinhu Township, 太湖路二段218號', 'geometry': {'location': {'lat': 24.439254, 'lng': 118.41938}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.4406029802915, 'lng': 118.4207289802915}, 'southwest': {'lat': 24.4379050197085, 'lng': 118.4180310197085}}}, 'place_id': 'ChIJN3hRfvKkFDQR4rCliGlTo1w', 'types': ['establishment', 'lodging', 'point_of_interest']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [118.4188311, 24.4389565]}",國賓影城(金門昇恆昌金湖廣場),,https://tw.movies.yahoo.com/theater_result.html/id=172,118.4188311,118.4188311
173,金門縣金湖鎮中山路8-5號(西棟3F),173,"{'results': [{'address_components': [{'long_name': '3F', 'short_name': '3F', 'types': ['floor']}, {'long_name': '西棟', 'short_name': '西棟', 'types': ['premise']}, {'long_name': '8-5號', 'short_name': '8-5號', 'types': ['street_number']}, {'long_name': '中山路', 'short_name': '中山路', 'types': ['route']}, {'long_name': 'Jinhu Township', 'short_name': 'Jinhu Township', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Kinmen County', 'short_name': 'Kinmen County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': '891', 'short_name': '891', 'types': ['postal_code']}], 'formatted_address': '891, Kinmen County, Jinhu Township, 中山路8-5號西棟3F', 'geometry': {'location': {'lat': 24.441675, 'lng': 118.3623786}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.4430239802915, 'lng': 118.3637275802915}, 'southwest': {'lat': 24.4403260197085, 'lng': 118.3610296197085}}}, 'place_id': 'ChIJgViVGmmiFDQRSoXASQydMJQ', 'types': ['establishment', 'movie_theater', 'point_of_interest']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [118.3623786, 24.441675]}",金獅影城,0800-586-388,https://tw.movies.yahoo.com/theater_result.html/id=173,118.3623786,118.3623786
111,澎湖縣馬公市文康街37號,111,"{'results': [{'address_components': [{'long_name': '37', 'short_name': '37', 'types': ['street_number']}, {'long_name': 'Wenkang Street', 'short_name': 'Wenkang Street', 'types': ['route']}, {'long_name': 'Magong City', 'short_name': 'Magong City', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Penghu County', 'short_name': 'Penghu County', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '880', 'short_name': '880', 'types': ['postal_code']}], 'formatted_address': 'No. 37, Wenkang Street, Magong City, Penghu County, Taiwan 880', 'geometry': {'location': {'lat': 23.5687168, 'lng': 119.5671558}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 23.5700657802915, 'lng': 119.5685047802915}, 'southwest': {'lat': 23.5673678197085, 'lng': 119.5658068197085}}}, 'place_id': 'ChIJe7N1QPJabDQRSdMNGorcTKQ', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [119.5671558, 23.5687168]}",澎湖中興電影城,069-265-681,https://tw.movies.yahoo.com/theater_result.html/id=111,119.5671558,119.5671558
104,新竹市北門街6號1樓,104,"{'results': [{'address_components': [{'long_name': '6', 'short_name': '6', 'types': ['street_number']}, {'long_name': 'Beimen Street', 'short_name': 'Beimen Street', 'types': ['route']}, {'long_name': 'North District', 'short_name': 'North District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Hsinchu City', 'short_name': 'Hsinchu City', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '300', 'short_name': '300', 'types': ['postal_code']}], 'formatted_address': 'No. 6, Beimen Street, North District, Hsinchu City, Taiwan 300', 'geometry': {'location': {'lat': 24.8048768, 'lng': 120.9661909}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.8062257802915, 'lng': 120.9675398802915}, 'southwest': {'lat': 24.8035278197085, 'lng': 120.9648419197085}}}, 'place_id': 'ChIJPX0CQsA1aDQRDjgehWJUdtc', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.9661909, 24.8048768]}",新復珍戲院,035-248285,https://tw.movies.yahoo.com/theater_result.html/id=104,120.9661909,120.9661909
10,台中市中區公園路38號,10,"{'results': [{'address_components': [{'long_name': '38', 'short_name': '38', 'types': ['street_number']}, {'long_name': 'Gongyuan Road', 'short_name': 'Gongyuan Road', 'types': ['route']}, {'long_name': 'Central District', 'short_name': 'Central District', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Taichung City', 'short_name': 'Taichung City', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Taiwan', 'short_name': 'TW', 'types': ['country', 'political']}, {'long_name': '400', 'short_name': '400', 'types': ['postal_code']}], 'formatted_address': 'No. 38, Gongyuan Road, Central District, Taichung City, Taiwan 400', 'geometry': {'location': {'lat': 24.1461366, 'lng': 120.6802582}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 24.1474855802915, 'lng': 120.6816071802915}, 'southwest': {'lat': 24.1447876197085, 'lng': 120.6789092197085}}}, 'place_id': 'ChIJh_MJzG09aTQRqJMwpzs3RKY', 'types': ['street_address']}], 'status': 'OK'}","{'type': 'Point', 'coordinates': [120.6802582, 24.1461366]}",萬代福戲院,04-22210356,https://tw.movies.yahoo.com/theater_result.html/id=10,120.6802582,120.6802582
